station_nm,site_no,N_samples,B1,B2,B3,B4,B2.B1,B3.B1,B4.B1,B3.B2,B4.B2,B4.B3,B4.B3.B1,Latitude,Longitude,cluster
92797749,357,424,254,261,170,307.5,1.0134546057891,0.658116883116883,1.22605683656958,0.651428073841867,1.20075766298966,1.86703313029268,0.00693076426687495,43.7221992852054,-71.5997142695636,4
129968748,375,198,215.5,230,164.5,298.5,1.02978829036491,0.748858902222444,1.37987686854318,0.727028136592232,1.30678942551015,1.84472880061115,0.00811354725960524,43.7365843452038,-70.6045320964556,4
129968748,381,214,228,234.5,173,308,1.01776142932212,0.758763780502911,1.33687260034904,0.751913299438052,1.27560556933054,1.70377492877493,0.00723319234031272,43.7435985111609,-70.6228010334715,4
92797659,342,431,256,283,178,332,1.09473684210526,0.720867208672087,1.34785766158315,0.667857142857143,1.22614107883817,1.86979166666667,0.00712335567138248,43.7074441198195,-71.5061400339571,4
92797659,353,517,243,255,170,291,1.01215805471125,0.694915254237288,1.20095693779904,0.678832116788321,1.16574585635359,1.76404494382022,0.00684046345811052,43.7209462778094,-71.5128465219414,5
92797659,378,564,268.5,277.5,182.5,299.5,1.02742281879195,0.703117674636662,1.12383665782275,0.680217391304348,1.07589186946903,1.61395593244908,0.00600980410849514,43.7421760579248,-71.5552258183534,5
92797659,380,543,258,253,166,269,1.00560224089636,0.666666666666667,1.04863221884498,0.669421487603306,1.03481012658228,1.54464285714286,0.00554323725055432,43.7432551603798,-71.5127796354256,6
92797659,403,557,257,256,171,307,1.02583025830258,0.692234848484849,1.24884792626728,0.665217391304348,1.20574162679426,1.86241610738255,0.00704008565883691,43.7813893925888,-71.4802772478471,4
92797659,404,578,248,259.5,176,327.5,1.04475978482656,0.75,1.37638643067847,0.702127659574468,1.28907156673114,1.86435294117647,0.00742265153675662,43.7830838509891,-71.5157449376262,4
92797923,271,371,265,266,180,310,1.01515151515152,0.683937823834197,1.20670391061453,0.683823529411765,1.19130434782609,1.77215189873418,0.00647036964172514,43.6234837060842,-71.737910729412,5
92797923,294,362,259.5,257,177,298,0.983156179138322,0.679622451909274,1.16163265306122,0.6853228962818,1.16994530313495,1.74795918367347,0.00656211348175634,43.6446510587849,-71.7821227163569,5
92797923,310,349,277,269,182,270,0.956386292834891,0.651851851851852,0.977351916376307,0.697674418604651,1.02356902356902,1.47328244274809,0.00513565891472868,43.6568689956714,-71.7734765194143,6
92797923,312,378,270.5,263,179,269.5,0.963051571980143,0.65595375089046,0.977874591718985,0.685060112012253,1.01735279645727,1.48664957903313,0.0051303020200193,43.6592769102402,-71.7758888930842,6
92797923,315,364,260,259,173.5,296,0.978604088439341,0.659879358115909,1.15439618644068,0.672023258042874,1.16608867531484,1.82239265132805,0.00626833964418076,43.6616001018891,-71.7450274546933,5
92797923,320,388,264,265,173.5,292.5,0.974885321100917,0.656576882845188,1.10763806977537,0.694946890394089,1.11566193029852,1.67775401332448,0.0058183777182677,43.6731357963143,-71.7858594430397,5
92797923,328,381,270,259,176,295,0.982404692082111,0.661224489795918,1.08465608465608,0.671232876712329,1.11267605633803,1.69421487603306,0.00597473540457494,43.6878329933865,-71.7798351975165,5
92797923,331,388,286,296,200,332,1.01354940470133,0.692480758559124,1.16175213675214,0.690190018315018,1.14746578574799,1.68374990943998,0.00549355847559981,43.6895765018984,-71.7899885706152,5
107204271,245,375,237,240,170,262,1.01809954751131,0.736842105263158,1.16964285714286,0.71889400921659,1.14044943820225,1.58054711246201,0.00649467797221721,43.5876949610292,-71.1691390127418,5
107204271,247,379,241,248,174,266,1.02295552367288,0.725099601593626,1.12605042016807,0.710280373831776,1.08695652173913,1.57738095238095,0.00630720349030208,43.5896123744822,-71.169986241942,5
107204271,249,340,241.5,242.5,176.5,272,1.01310207991242,0.715940935974279,1.14268636806731,0.709472491441246,1.1256647320826,1.59341836734694,0.00625912065281685,43.5909144319898,-71.1320036191687,5
107204271,253,387,242,247,173,282,1.02836879432624,0.733840304182509,1.19032258064516,0.709821428571429,1.14957264957265,1.63875598086124,0.00650772229719598,43.5972196008794,-71.1599889373802,5
107204271,260,375,257,262,185,274,1.01655629139073,0.718992248062015,1.09090909090909,0.713947990543735,1.06122448979592,1.49501661129568,0.00557202459376373,43.6031011551689,-71.1534563543369,6
107204653,190,363,262,273,195,313,1.01363636363636,0.726141078838174,1.18834080717489,0.713004484304933,1.15677321156773,1.65079365079365,0.00607252822442696,43.4950437593408,-71.2490461036196,5
107204653,192,376,267,284.5,203.5,323,1.00730638515794,0.729618963225521,1.16919191919192,0.719871393150051,1.15025711777248,1.61720983419097,0.00569855493217695,43.4972777689685,-71.2499423829313,5
107204653,194,371,272,271,196,308,0.990683229813665,0.704651162790698,1.13564668769716,0.697399527186761,1.12024048096192,1.54435483870968,0.00553135888501742,43.5075470786946,-71.2561806653051,6
107204653,207,402,274,259.5,170.5,251,0.966268430284929,0.665366161616162,0.937173202614379,0.679721254355401,0.969473061982773,1.43190774013955,0.00501474598790122,43.5466043448217,-71.271943587529,6
107204653,209,376,255,244,166.5,251.5,0.97003367003367,0.67863589479113,0.948384948384948,0.687862170568014,0.975214987714988,1.44099447513812,0.00539348170969618,43.5475362969419,-71.2341214923937,6
107204653,219,386,270.5,263,179,250.5,0.96906887755102,0.658616352201258,0.929892825448836,0.694518680119989,0.962979176976664,1.39157425265188,0.00507841673246019,43.5628176362521,-71.3076342323608,6
107204653,221,377,263,272,175,275,1.01463414634146,0.655367231638418,1.01186943620178,0.648026315789474,1.00967741935484,1.58823529411765,0.00579993631442478,43.5655822789052,-71.4593908185127,6
107204653,230,362,271.5,269,178.5,273.5,1,0.671164622141451,1.04491788693775,0.670904907367001,1.05106909256499,1.57759841404701,0.00574555353306512,43.5760433299766,-71.4602068340055,6
107204653,231,398,268.5,270.5,186.5,277.5,1.00874368113754,0.697272026219395,1.01699561403509,0.693938053822089,1.01200170236913,1.4768316089539,0.00525995031471011,43.5761369710987,-71.2175559319802,6
107204653,240,379,270,267,172,274,1.00526315789474,0.664948453608247,1.05625,0.666187050359712,1.05928853754941,1.61194029850746,0.00578588078588079,43.5835970471611,-71.4631944317113,6
107204653,246,383,263,264,177,263,0.985148514851485,0.684472934472935,1.00692041522491,0.68421052631579,1.00446428571429,1.50190114068441,0.00535006246265819,43.5886135358463,-71.4053688092502,6
107204653,250,417,264,252,165,222,0.968208092485549,0.641414141414141,0.852507374631269,0.678048780487805,0.869791666666667,1.29310344827586,0.0047761790567546,43.5911953553562,-71.3410016855437,6
107204653,251,429,271,264,183,272,0.9957805907173,0.666666666666667,1.01923076923077,0.671388101983003,1.02140672782875,1.51724137931034,0.00540822148899749,43.592180816689,-71.2594982364889,6
107204653,254,374,268,273.5,184,258,0.992247208995238,0.691982942430704,1.00908163265306,0.685356229903895,1.00433558558559,1.48884906411788,0.00526578092326425,43.5979152206437,-71.4139570378792,6
107204653,256,407,266,250,174,220,0.955911823647295,0.655367231638418,0.824644549763033,0.683982683982684,0.860406091370558,1.25179856115108,0.00443484431087737,43.5988828455723,-71.3230493447026,6
107204653,261,380,286,265.5,182,249.5,0.957251011617282,0.658680057388809,0.898466786624681,0.68828320802005,0.928932158689187,1.369555353902,0.00460528171904953,43.6072570373507,-71.4071390723685,6
107204653,263,404,252,257.5,170,281,1.01413485504395,0.683295625942685,1.12031297756587,0.660500683526999,1.08747962803183,1.645823725687,0.00625598622609508,43.6105567721303,-71.2612684996071,5
107204653,267,388,282,270.5,182,242,0.966598771118755,0.637620273749831,0.869960768398268,0.668230977623243,0.914640387854424,1.36169973960672,0.00476333330402893,43.6139991981435,-71.4103897570364,6
107204653,272,439,257,265,175,280,1.01650165016502,0.692982456140351,1.124,0.671309192200557,1.10162601626016,1.65625,0.00614472123368921,43.6236665292274,-71.3070010400112,5
107204653,285,407,266,261,184,261,0.993421052631579,0.694006309148265,0.98422090729783,0.683189655172414,0.961636828644501,1.42056074766355,0.00490427072970662,43.6382388714701,-71.3344557251973,6
107204653,289,398,261.5,255,181,270,0.993877589172213,0.705511856397845,1.02753041515114,0.681758415147265,1.02154091634374,1.49803149606299,0.00550685633942229,43.6411863372664,-71.332850448818,6
107204653,292,405,258,259,188,257,1,0.710691823899371,1.00857632933105,0.697530864197531,0.985436893203883,1.44973544973545,0.00521144060361467,43.6422788170245,-71.3125258662164,6
107204653,293,391,274,259,169,225,0.958656330749354,0.642622950819672,0.856643356643357,0.666666666666667,0.875816993464052,1.32857142857143,0.00490883590462833,43.6422966534287,-71.3628735762109,6
107204653,295,424,249.5,266,183.5,323,1.05550919982884,0.760742613091606,1.3312300955414,0.707384463252189,1.216328929691,1.73426470226529,0.00691424595890113,43.6448383410292,-71.2876663778435,5
107204653,296,379,282,286,189,300,0.991017964071856,0.671511627906977,1.0597609561753,0.6725,1.0708446866485,1.58,0.00548751923977782,43.6448428001302,-71.4806964033461,6
107204653,297,395,249,251,184,291,1.04975124378109,0.746630727762803,1.24124513618677,0.711340206185567,1.17222222222222,1.65263157894737,0.00659889423934368,43.6486419542277,-71.2818071190592,5
107204653,298,389,284,271,181,270,0.973063973063973,0.666666666666667,0.966292134831461,0.671910112359551,0.986798679867987,1.48618784530387,0.00499622926093514,43.6491993418594,-71.4184027616295,6
107204653,305,387,283,293,199,299,1.00664451827243,0.696385542168675,1.12087912087912,0.688461538461539,1.0699481865285,1.585,0.00518461229984819,43.6549069912078,-71.4924372164198,6
107204653,309,422,272.5,309.5,181,248,1.14074763095169,0.697521419828641,0.894235321969697,0.604853100503473,0.773167209927375,1.30624304783092,0.00450647095510315,43.656668336124,-71.3577768237068,2
107204653,316,422,240,243,170,276,1.02685652487383,0.71906887755102,1.18920283626988,0.703783182323955,1.14859968664317,1.68051489846855,0.00665231524274297,43.6636468292726,-71.2941989608868,5
107204653,326,395,288,271,185,267,0.977464788732394,0.661721068249258,0.959537572254335,0.689804772234273,0.97887323943662,1.48333333333333,0.00497556379909321,43.6839000662573,-71.4334031775733,6
107204653,338,410,302.5,300,206.5,317.5,0.993581330489705,0.68893465643138,1.07420498405773,0.689635712617732,1.0447308653191,1.53127098889811,0.00477564492510233,43.6975716700872,-71.4447738852595,6
107204653,339,464,290,289.5,198,321.5,1.00972097846067,0.704898741105638,1.13289183222958,0.695432984257201,1.1166990920882,1.65070651981443,0.00548412724522261,43.7058878935519,-71.4569650675397,5
107204833,203,366,265.5,262.5,173,268,0.989516474112109,0.672687334030437,1.01933906801163,0.676380033455357,1.02356339312861,1.53770367563471,0.00561317934408169,43.540789677048,-71.5052705092516,6
107204833,225,368,270,273,185,316,1.00389573488066,0.679439912940889,1.14911616161616,0.679349828902343,1.15256914639962,1.67612387612388,0.00594332986353079,43.5702598759103,-71.5266964898134,5
107204833,233,368,275.5,281.5,198.5,314,1,0.675291203641719,1.13945374800638,0.687071917808219,1.13062944081988,1.67697103043638,0.00581676909310477,43.5780543845517,-71.5289037448349,5
107204833,239,405,274,277,189,317,0.994708994708995,0.6875,1.18055555555556,0.692307692307692,1.16666666666667,1.71794871794872,0.00608474576271186,43.5828657545884,-71.535587937314,5
129968433,430,406,209,215.5,152,315.5,1.05479978707044,0.767607186156729,1.63469646219734,0.733018867924528,1.49403098806198,2.04685441886721,0.00978457135044131,43.8651759013831,-71.1620445829658,4
129968433,431,361,229,227,166,280,1.00892857142857,0.734265734265734,1.25949367088608,0.723577235772358,1.23724489795918,1.70967741935484,0.00742521745279683,43.8658001755306,-71.1733038131257,4
129969671,401,528,227,231,170,263.5,1.02783311199646,0.777335104028331,1.18118401206637,0.754872114784779,1.14943871706758,1.52903189577718,0.00656957153949771,43.7794987337422,-71.1386030887278,5
129969671,405,543,235,237,178,258,1.02242152466368,0.776,1.13030303030303,0.748792270531401,1.11538461538462,1.49044585987261,0.00619860847564832,43.7913911562517,-71.139700027587,6
129969671,407,540,246.5,251.5,184.5,271.5,1.01643847955323,0.776381447631054,1.13224441707278,0.750698324022346,1.09881045365308,1.49468820014937,0.00602320065727306,43.7949985690039,-71.1506649570774,6
129969671,408,552,213,233,170,306,1.06298266489349,0.801331285202253,1.42583425009168,0.752611250136003,1.31420183249452,1.74920382165605,0.00817267784672767,43.7968223413348,-71.0810360941278,4
129969671,409,543,218,231,171,278,1.03525641025641,0.788359788359788,1.29230769230769,0.749333333333333,1.23188405797101,1.66847826086957,0.00731148696264975,43.798168989853,-71.0996662183291,5
129969671,410,546,222,241,173.5,324,1.05825242718447,0.792215682039097,1.44277181492936,0.739285714285714,1.34125193853095,1.86137559236555,0.00785338818989963,43.8038097526856,-71.0731345670612,4
129969671,411,548,237,243,175,291.5,1.04902625415999,0.781034679932527,1.27826203687131,0.748826187589551,1.2121652572234,1.58310068310068,0.00682948298916536,43.8040683805467,-71.1010797533631,5
129969671,412,550,222,238,173,316,1.06188204934907,0.78794795221843,1.43442367601246,0.747860481841064,1.33481811432814,1.8263160438923,0.00796683262323073,43.8048308868268,-71.0751679171415,4
129969671,416,561,235,242,173,292,1.04494382022472,0.776536312849162,1.30845771144279,0.757142857142857,1.21629213483146,1.62365591397849,0.0069123212783852,43.8083312811538,-71.1008345028052,5
132666192,397,209,217,207,153,245,0.997183098591549,0.698630136986301,1.1728813559322,0.708661417322835,1.15,1.67301587301587,0.00717448573510453,43.7719138028503,-70.5153500753867,5
141031554,227,227,217,246,171,349,1.14893617021277,0.796491228070176,1.75897435897436,0.685567010309278,1.53072625698324,2.29194630872483,0.00944738363046281,43.5721951257675,-70.9192242351004,3
141031554,228,218,246,241.5,163,296,0.990189372889326,0.682876208490963,1.2,0.686945553920538,1.20617115222876,1.79360269360269,0.00681403458846319,43.5724938855381,-70.983100857691,5
141031554,232,235,237,243,177,328,1.01970443349754,0.718543046357616,1.39259259259259,0.70919881305638,1.34170854271357,1.94615384615385,0.0077947663711508,43.5767879998525,-70.9250834938846,4
141031554,236,220,239,228.5,153.5,271.5,0.991099859575562,0.679782542579075,1.18846153846154,0.686614898657542,1.1920150998352,1.7905753968254,0.00722545804664637,43.5808279454069,-70.9744056106368,5
141031554,237,214,241.5,236,162,269,0.977684774697281,0.678041313025617,1.1235439817914,0.685486926866237,1.14166666666667,1.70822185359589,0.00652735559383428,43.5819560979735,-70.9748559798432,5
141031554,244,224,248.5,235,155.5,267.5,0.972920595013618,0.644562830621819,1.08291825140438,0.680966988022203,1.1141329614133,1.67531394580304,0.00628103712985392,43.5873828239555,-70.9781200418143,5
141032402,160,223,235,238,176,310,1.02061855670103,0.763440860215054,1.28187919463087,0.736842105263158,1.24644549763033,1.71538461538462,0.00701940035273369,43.4221686708243,-70.9811656078338,5
141032402,168,227,233,240,171,300,1.03478260869565,0.724358974358974,1.27659574468085,0.725868725868726,1.21580547112462,1.76818181818182,0.00706766917293233,43.4346675310771,-70.9806661885158,5
141032402,169,225,243,253,182,306,1.03237410071942,0.747899159663866,1.28015564202335,0.73371104815864,1.22929936305732,1.64335664335664,0.00660054480687295,43.4350019636561,-70.9816962408592,5
141032402,170,222,233.5,247.5,174.5,333,1.04445673144793,0.76980056980057,1.43547265513151,0.742848349262662,1.35395895975102,1.82872315592904,0.00742342618681145,43.4352784279214,-70.9566673066462,4
141032402,171,224,238.5,249.5,176,333,1.04866907286262,0.7708275543227,1.39631991051454,0.751902071563088,1.32882553606238,1.84112709832134,0.00744444301903898,43.4353988236499,-70.9549996028522,4
141032402,172,218,234.5,241.5,178.5,333.5,1.03328948583033,0.758464308361265,1.39918428578126,0.740370456935842,1.3228077232502,1.80947580645161,0.0074379695621523,43.4360364751005,-70.9579113958401,4
