station_nm,Latitude,Longitude,site_no,N_samples,B1,B2,B3,B4,B2.B1,B3.B1,B4.B1,B3.B2,B4.B2,B4.B3,B4.B3.B1,cluster
{492CB89C-D0FF-47E3-A144-39464508B9FD},44.68000081,-73.41000228,841,198,328,335.5,252,279,1.008973466,0.746535188,0.855030853,0.750053204,0.856251994,1.134013605,0.003372952,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},44.68999812,-73.36000238,845,185,294,300,220,269,1.054945055,0.738562092,0.961432507,0.722222222,0.900383142,1.25,0.004424779,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},44.69999988,-73.26999542,850,207,301,320,231,279,1.072580645,0.754940711,0.935897436,0.724669604,0.858851675,1.226950355,0.004008337,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},44.70110128,-73.41810001,851,197,319,321,248,281,1.040540541,0.772808587,0.930397727,0.75,0.888888889,1.181069959,0.003687076,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},44.70116817,-73.41816689,852,195,318,321,247,281,1.033070866,0.777272727,0.925925926,0.754032258,0.882539683,1.177884615,0.003642545,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},44.70809761,-73.22689821,854,205,291,308,227,263,1.081967213,0.757522124,0.92,0.714285714,0.838641189,1.203966006,0.004033164,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},44.7081645,-73.22683133,855,204,291.5,306.5,227.5,262.5,1.081059942,0.745688503,0.906240529,0.711561355,0.839131685,1.22109213,0.00406592,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},44.74999978,-73.37000414,873,203,312,322,250,281,1.018867925,0.745985401,0.862179487,0.73827534,0.857142857,1.165775401,0.003649635,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},44.75500289,-73.31109496,875,201,279,312,223,280,1.079681275,0.762057878,0.988235294,0.706443914,0.92244898,1.302904564,0.004300048,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},44.75609983,-73.35500373,876,213,292,299,221,260,1.015673981,0.725301205,0.857819905,0.710365854,0.831521739,1.155737705,0.00395131,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},44.75616672,-73.35500373,877,213,286,299,221,260,1.024774775,0.725301205,0.859195402,0.716049383,0.831521739,1.158878505,0.003973757,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},44.75830263,-73.22110138,878,212,301.5,317,231,258,1.047513228,0.736674741,0.839479079,0.700717722,0.796046046,1.129845821,0.003759675,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},44.75999709,-73.18000185,881,218,270.5,311,200.5,280,1.105038998,0.752214586,1.004934317,0.666666667,0.904554865,1.355731013,0.00481543,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},44.76079973,-73.40669808,882,199,305,316,220,311,1.065340909,0.761029412,1.068062827,0.714285714,1.016326531,1.449275362,0.004557624,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},44.78000061,-73.21999998,890,209,288,307,227,261,1.070110701,0.748071979,0.873873874,0.706099815,0.808080808,1.156084656,0.004085625,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},44.78000061,-73.25000081,891,208,304.5,315.5,227.5,261.5,1.063929034,0.759457054,0.848981582,0.717649594,0.797441341,1.114937107,0.003742754,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},44.78530249,-73.16220112,896,222,302.5,375.5,249.5,279.5,1.212121212,0.814168205,0.939330144,0.654330881,0.758392116,1.155345446,0.003857144,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},44.7853337,-73.16216544,897,221,303,376,250,279,1.209677419,0.813664596,0.937007874,0.653846154,0.755511022,1.155319149,0.003872592,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},44.79000238,-73.15000101,901,217,301,382,252,291,1.254079254,0.829268293,1,0.655660377,0.778645833,1.219178082,0.003786384,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},44.81999875,-73.35000062,916,210,281,304,218.5,272.5,1.031448943,0.736315595,0.924729279,0.714387781,0.866116484,1.225395219,0.004107235,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},44.83000051,-73.30000517,919,201,275,327,226,271,1.155172414,0.818627451,0.966666667,0.702222222,0.846153846,1.186746988,0.004186795,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},44.83969906,-73.29670098,922,195,317,370,270,278,1.149390244,0.821888412,0.916666667,0.721804511,0.80155642,1.12797075,0.003439878,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},44.84570101,-73.31120198,926,200,303.5,320.5,226,269.5,1.0735,0.73320802,0.886976008,0.709468053,0.835356969,1.177570621,0.003916347,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},44.86000135,-73.20999822,936,201,295,314,225,274,1.082251082,0.761341223,0.887573964,0.712418301,0.818548387,1.18018018,0.004076655,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},44.88000041,-73.36000238,942,207,272,298,200,279,1.074733096,0.718232044,1.065616798,0.680672269,0.978142077,1.5,0.005179283,1
{492CB89C-D0FF-47E3-A144-39464508B9FD},44.91780021,-73.18640066,959,208,296.5,333,225,276.5,1.1020005,0.776271645,0.895867251,0.696028244,0.812461436,1.173493643,0.003727089,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},44.94830047,-73.33999439,988,204,302.5,323,228,280,1.056527693,0.748579945,0.934245897,0.699937774,0.89343717,1.259503802,0.004125654,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},44.94833168,-73.33999439,989,205,302,323,226,279,1.056603774,0.747933884,0.940860215,0.700787402,0.892508143,1.260504202,0.00411701,2
{492CB89C-D0FF-47E3-A144-39464508B9FD},44.97579974,-73.21499687,1008,198,319.5,415.5,298.5,294,1.259497549,0.9285667,0.971906288,0.736257862,0.771783526,1.067494824,0.003198235,3
{492CB89C-D0FF-47E3-A144-39464508B9FD},44.99999928,-73.12000464,1022,215,327,412,322,296,1.240409207,0.962305987,0.898026316,0.762541806,0.726618705,0.936633663,0.002856115,3
{492CB89C-D0FF-47E3-A144-39464508B9FD},45.01330078,-73.17389734,1023,199,337,425,322,315,1.22556391,0.950131234,0.943887776,0.758530184,0.761029412,1.005698006,0.002781553,3
{492CB89C-D0FF-47E3-A144-39464508B9FD},45.013332,-73.17383491,1024,198,333.5,422.5,319,313,1.223339262,0.939339827,0.94665186,0.754862243,0.756392926,1.015770544,0.002783574,3
{492CB89C-D0FF-47E3-A144-39464508B9FD},45.04166512,-73.12966751,1036,206,334.5,434.5,323,305,1.280595317,0.953875508,0.880676704,0.748676991,0.714910368,0.92022843,0.002635613,3
{4B4084FE-E1F1-404B-9E14-2EE7D81B6478},44.40809821,-72.20690114,692,196,243.5,274,202.5,380,1.092206478,0.814925012,1.513439108,0.760979034,1.359475951,1.85778927,0.007274945,4
{4B4084FE-E1F1-404B-9E14-2EE7D81B6478},44.40809821,-72.22080016,693,193,269,279,216,348,1.046004843,0.775280899,1.323987539,0.763586957,1.250673854,1.681818182,0.006229575,4
{4B4084FE-E1F1-404B-9E14-2EE7D81B6478},44.41719923,-72.22360048,697,193,261,285,223,382,1.053571429,0.795336788,1.34965035,0.76371308,1.253807107,1.645522388,0.006259314,4
{4C93E990-31DC-4E13-8902-5466A430064D},43.5964125,-70.70684617,252,204,254,259,172,313,1.020833333,0.698960117,1.272246289,0.679696046,1.247097195,1.953148323,0.00685083,1
{4C93E990-31DC-4E13-8902-5466A430064D},43.60901392,-70.70096907,262,210,229,237,153,297.5,1.028358342,0.686211363,1.273211789,0.66857869,1.232559486,1.977313509,0.008204443,5
{4C93E990-31DC-4E13-8902-5466A430064D},43.62176695,-70.71777097,270,213,252,269,186,340,1.038288288,0.73540856,1.328205128,0.715835141,1.278074866,1.896373057,0.00693089,5
{52663C5A-D077-4979-9F77-BC2A9F382BEC},44.24426192,-69.11061285,589,207,240,246,173,290,1.021857923,0.721461187,1.207272727,0.706319703,1.188235294,1.661538462,0.006710336,1
{52663C5A-D077-4979-9F77-BC2A9F382BEC},44.26309716,-69.11329723,600,203,232,240,162,272,1.032846715,0.709090909,1.227777778,0.682291667,1.190697674,1.763358779,0.006998774,1
{5714269B-A908-4A4A-9600-DEB750322D32},44.97035072,-67.71810248,1002,303,231,235,178,282,1.027272727,0.782608696,1.282131661,0.760869565,1.22147651,1.581632653,0.006730148,4
{59727CA5-B2C3-4C3A-892A-AF5DE2B2365A},46.28241445,-68.9359454,1327,309,217,216,161,282,1.028169014,0.787709497,1.365517241,0.778481013,1.293670886,1.698275862,0.007878788,5
{694B35CA-E4F4-43FB-B0C6-13B54A734F3D},42.7983003,-72.90859866,55,256,255,258,187,337,1.019062419,0.729918004,1.354092921,0.71129158,1.328909152,1.865027322,0.006869186,5
{6DB96D42-F2BE-45FD-9147-372FAAE74007},43.45750259,-73.20939624,177,347,297,315,205,342,1.051759834,0.676880223,1.16015625,0.640866873,1.068965517,1.663793103,0.005512798,1
{6DB96D42-F2BE-45FD-9147-372FAAE74007},43.47579828,-73.21530009,181,345,304,320,210,347,1.052816901,0.682291667,1.178571429,0.649122807,1.101928375,1.703488372,0.005492069,1
{70FDACC9-A6CC-4D8C-85C8-AC3ECB66A7FC},44.38170033,-73.15389827,670,378,335.5,510,351,448.5,1.494133946,1.030146347,1.40480887,0.677552653,0.907520325,1.335860717,0.00400332,3
{70FDACC9-A6CC-4D8C-85C8-AC3ECB66A7FC},44.38529883,-73.1607965,673,372,355,541,368.5,453.5,1.466631252,1.024332949,1.286911053,0.687342195,0.857878707,1.248620749,0.00349309,3
{70FDACC9-A6CC-4D8C-85C8-AC3ECB66A7FC},44.39220151,-73.1607965,683,364,344,547.5,372,448.5,1.497118984,1.04089827,1.326732271,0.681721057,0.879304953,1.281574053,0.003545475,3
{70FDACC9-A6CC-4D8C-85C8-AC3ECB66A7FC},44.39379787,-73.16290119,686,352,353.5,552,372,465,1.482988838,1.031064673,1.328338547,0.689508437,0.883780389,1.267171717,0.003505802,3
{71EDAB99-35BF-470B-80E4-308AD356B128},44.6417016,-71.65080219,818,178,265.5,267.5,202,345.5,1.015464328,0.704764678,1.371188978,0.731512553,1.348050975,1.887135279,0.00704158,5
{71EDAB99-35BF-470B-80E4-308AD356B128},44.64231249,-71.65178765,819,178,257,271.5,205.5,344,1.006798808,0.712681515,1.322524565,0.720710612,1.320648886,1.839725379,0.007080623,5
{71EDAB99-35BF-470B-80E4-308AD356B128},44.65219832,-71.64689602,823,194,261.5,264.5,196,331,0.997747748,0.728451354,1.296497206,0.731878307,1.283526024,1.778772951,0.006948225,5
{784E1A9D-6304-42CA-9BB5-589AAE44AC02},45.5543681,-69.76934693,1202,249,237,233,170,259,0.988095238,0.737623762,1.142857143,0.74617737,1.141732283,1.503267974,0.006304287,4
{85383A01-DC89-47AA-BC5D-BE373FB0B5C3},47.33666188,-69.05328664,1382,284,257,260.5,202,303.5,0.99569795,0.763747648,1.163277797,0.762167851,1.192305716,1.606236266,0.005781014,4
{8B825C33-9244-414D-A524-1E04AF8DCF77},44.93600226,-71.86499957,975,159,239,251,180,306,1.029810298,0.748502994,1.280701754,0.729166667,1.288888889,1.773148148,0.007241521,5
{8B825C33-9244-414D-A524-1E04AF8DCF77},44.94400189,-71.85650052,982,160,262,253.5,197,333,1.001984127,0.75112395,1.268305796,0.754336027,1.27839145,1.644391084,0.006209551,4
{8C40800A-EE15-4ACC-A153-7510D9CC8CDF},44.88560105,-71.97969657,947,175,278,290,203,337,1.013029316,0.683006536,1.162790698,0.690909091,1.143442623,1.692307692,0.005676626,1
{8C40800A-EE15-4ACC-A153-7510D9CC8CDF},44.89694054,-71.98222488,951,166,277,284.5,196.5,313.5,0.996719139,0.68652539,1.10033847,0.677699243,1.097363599,1.523521325,0.005787721,1
{8C40800A-EE15-4ACC-A153-7510D9CC8CDF},44.90219782,-72.00669642,953,182,267,274.5,190.5,309.5,1.013580084,0.676285047,1.171545348,0.676450365,1.117725027,1.644766464,0.00645977,1
{8C40800A-EE15-4ACC-A153-7510D9CC8CDF},44.90499814,-71.9839015,955,168,256,266.5,174,298.5,0.994365079,0.680104618,1.150023736,0.680884988,1.15912417,1.71324505,0.006370259,1
{8EA63423-8648-45D6-8CC7-3539386D5003},44.98681818,-67.99951188,1016,270,221,277.5,255,537.5,1.216647727,1.109025654,2.49167612,0.901525318,1.963065363,2.187517188,0.009824472,4
{8EA63423-8648-45D6-8CC7-3539386D5003},44.99657915,-68.02230235,1021,321,226,227,173,270,0.994011976,0.75,1.235955056,0.745387454,1.218390805,1.616915423,0.006953548,5
{8F657668-3C7F-4561-A098-66F0803A624D},44.3516995,-72.28109612,655,215,272,300,207,370,1.098484848,0.776119403,1.341549296,0.705555556,1.208080808,1.8,0.005948492,2
{8F657668-3C7F-4561-A098-66F0803A624D},44.36000235,-72.28440032,659,218,282,305,215,366,1.097881356,0.772289973,1.293112415,0.70435937,1.184594967,1.733500838,0.005868539,2
{8F657668-3C7F-4561-A098-66F0803A624D},44.36249944,-72.29609654,661,237,252,288,197,356,1.105504587,0.783693844,1.385496183,0.695652174,1.245192308,1.887755102,0.006987388,5
{909232BA-54DA-406B-B128-B7294DAD54D3},46.63975343,-69.37713778,1349,396,227.5,232,182.5,293,1.03426517,0.80247858,1.308296416,0.793951613,1.261019164,1.61711919,0.006854647,4
{9665CC8B-3403-4112-8ECF-C667CBC6B5D7},44.95119888,-71.71369781,991,173,279,271,194,331,0.990310078,0.717647059,1.214521452,0.725714286,1.235576923,1.706185567,0.006265384,1
{9665CC8B-3403-4112-8ECF-C667CBC6B5D7},44.95709827,-71.71610127,993,176,276,278.5,198.5,340.5,1.001187648,0.720792665,1.220284477,0.724193636,1.240990407,1.644256627,0.005924786,1
{A12820E6-46CA-4331-BE8F-4C04BD153C6A},43.72120045,-74.9116001,354,345,245,242,178,288,0.983240223,0.715116279,1.203539823,0.744680851,1.197368421,1.692307692,0.006613229,5
{A12820E6-46CA-4331-BE8F-4C04BD153C6A},43.72998042,-74.89869546,369,337,250,242,180,315,0.969072165,0.71657754,1.260714286,0.746031746,1.302752294,1.796116505,0.006954755,5
{A1538A84-DF2C-4E07-A650-57A7CAA8F7C8},44.8527999,-71.98439646,930,167,269,281,176,350,1.068181818,0.693277311,1.317919075,0.655339806,1.25,1.97979798,0.007045481,1
{A1538A84-DF2C-4E07-A650-57A7CAA8F7C8},44.86000135,-71.9927974,935,167,288,286,201,343,1.006349206,0.676300578,1.181102362,0.685446009,1.167101828,1.691099476,0.005969697,1
{A1538A84-DF2C-4E07-A650-57A7CAA8F7C8},44.86079953,-71.98999709,938,170,282.5,284,196.5,337,1.009515786,0.677285803,1.211581191,0.687179681,1.203741945,1.750886525,0.006247185,1
{A57B3FBB-2336-46D9-9089-0295A1E6EB87},44.38579824,-72.76360207,674,339,315,382,249,350,1.203389831,0.801217039,1.212698413,0.654450262,0.995121951,1.577981651,0.004993351,2
{A57B3FBB-2336-46D9-9089-0295A1E6EB87},44.38999872,-72.75000181,680,252,316,399.5,257,373.5,1.251643718,0.810655567,1.2627418,0.65130148,1.009113678,1.60659824,0.004974,2
{A57B3FBB-2336-46D9-9089-0295A1E6EB87},44.39793146,-72.75607511,688,329,308,355,235,342,1.178571429,0.776119403,1.198863636,0.661710037,1.00795756,1.585106383,0.005168831,2
{AD210F9E-16BA-4959-88B0-DC2B85ED18D3},44.25560141,-72.25720426,593,194,249,269.5,211.5,388.5,1.075451042,0.823870504,1.657471549,0.780156714,1.524685841,1.929972151,0.007471071,4
{AD210F9E-16BA-4959-88B0-DC2B85ED18D3},44.2627984,-72.26439679,598,199,255,280,209,348,1.053571429,0.792553191,1.324675325,0.768456376,1.288409704,1.770491803,0.006493745,4
{AD210F9E-16BA-4959-88B0-DC2B85ED18D3},44.27890022,-72.26719711,605,196,260,273,210.5,353.5,0.997716895,0.758534714,1.306468531,0.766130897,1.295843624,1.740635706,0.006315129,4
{AF8981CC-D81F-4D0B-869C-1E32FD584230},44.5981451,-68.43639677,800,342,297.5,359.5,332,284.5,1.18770843,1.063323694,0.958813761,0.900184502,0.815880503,0.91513831,0.00294711,3
{AF8981CC-D81F-4D0B-869C-1E32FD584230},44.61583435,-68.39484686,808,334,275.5,339.5,307,264.5,1.185342512,1.077323162,1.025825726,0.906748678,0.867612824,0.956136472,0.003316003,3
{AF8981CC-D81F-4D0B-869C-1E32FD584230},44.65530185,-68.41130095,825,350,287,328.5,292.5,267.5,1.107155647,0.980898108,0.950973421,0.882170146,0.861066723,1.007186911,0.003229284,4
{AF8981CC-D81F-4D0B-869C-1E32FD584230},44.68299733,-68.3856299,842,341,272,323,285,260,1.143859649,1.035714286,0.975308642,0.902208202,0.865030675,0.971530249,0.003375364,3
{B0EE33B2-6711-4C98-9A69-D26B8B68E733},44.91520056,-72.09339918,958,224,260.5,297.5,230.5,378,1.15339934,0.877773567,1.532433353,0.775324675,1.308953151,1.713896577,0.006360044,4
{B0EE33B2-6711-4C98-9A69-D26B8B68E733},44.92919768,-72.10369971,966,219,283,306,232,338,1.075085324,0.773809524,1.225,0.729166667,1.132575758,1.533333333,0.005540166,4
{B0EE33B2-6711-4C98-9A69-D26B8B68E733},44.93000031,-72.10439979,967,213,270,292,218,338,1.079617834,0.767379679,1.222826087,0.717073171,1.12,1.54040404,0.005760833,4
{B0EE33B2-6711-4C98-9A69-D26B8B68E733},44.93000031,-72.11000042,968,225,255,283,216,324,1.106628242,0.816455696,1.329694323,0.741935484,1.172972973,1.603448276,0.005952381,4
{B885C827-F88A-4D60-B37B-096A0A70D87C},44.68000081,-73.09999666,840,333,308,393,327,567,1.284023669,1.077192982,1.771505376,0.832941176,1.433915212,1.722591362,0.005306567,3
{B885C827-F88A-4D60-B37B-096A0A70D87C},44.68359931,-73.10189623,843,318,313,380.5,304,402.5,1.21504329,0.949583478,1.343853347,0.787744704,1.097174755,1.421656996,0.004179224,3
{BC305E89-B088-4368-90B6-EC94B95EF6BA},44.84529969,-72.99669712,924,347,273,312,214,347,1.119496855,0.73540856,1.297297297,0.648484848,1.143322476,1.820895522,0.005811838,2
{BC305E89-B088-4368-90B6-EC94B95EF6BA},44.85779855,-72.98970079,934,338,276.5,307,204,330,1.119570666,0.734101857,1.242780708,0.651247772,1.093462292,1.72108081,0.005930316,2
{BD1B2CAA-099A-4856-AA3C-6DA8D2B44BCA},43.63000291,-73.21999998,282,344,262,278,174,323,1.033114395,0.65414843,1.221806485,0.636955052,1.153292839,1.905235043,0.00679687,1
{BD1B2CAA-099A-4856-AA3C-6DA8D2B44BCA},43.63060043,-73.22499864,283,340,263.5,280,181,318.5,1.04344183,0.664961536,1.183039888,0.640895522,1.13245734,1.822376812,0.006407632,1
{BD1B2CAA-099A-4856-AA3C-6DA8D2B44BCA},43.6494,-73.2082993,299,359,288,300,190,330,1.034267913,0.655052265,1.171029668,0.634674923,1.102167183,1.776699029,0.005906691,1
{BD1B2CAA-099A-4856-AA3C-6DA8D2B44BCA},43.65000198,-73.19999646,300,366,276,289,186,325,1.024004642,0.655993852,1.168506494,0.634787324,1.145402364,1.825233954,0.006720179,1
{BD1B2CAA-099A-4856-AA3C-6DA8D2B44BCA},43.65000198,-73.20999822,301,360,274,292.5,183.5,321,1.03955555,0.654754386,1.165343323,0.62924726,1.112386671,1.784010316,0.006227646,1
{BD1B2CAA-099A-4856-AA3C-6DA8D2B44BCA},43.65999928,-73.19999646,313,369,274,289,192,319,1.031862745,0.659898477,1.152838428,0.646464646,1.127659574,1.791489362,0.006186029,1
{BD1B2CAA-099A-4856-AA3C-6DA8D2B44BCA},43.66999659,-73.19999646,319,381,261,301,205,381,1.100609756,0.749185668,1.481781377,0.685185185,1.318965517,1.946601942,0.007354752,5
{BD323BBF-76FC-4EF4-91FB-CD8392B6F201},45.61553805,-70.2757492,1220,191,254,267,222,296,1.024793388,0.827027027,1.157360406,0.805555556,1.121863799,1.388026608,0.005339607,4
{C4A423E4-F036-44DC-A8C3-BC919DFA0A2F},44.49765034,-69.91443716,737,376,232.5,238,163,274,1.015893764,0.706145486,1.18769689,0.702507537,1.150990778,1.703614816,0.006656371,1
{C4A423E4-F036-44DC-A8C3-BC919DFA0A2F},44.50555186,-69.91416069,740,393,240,248,172,287,1.034749035,0.715705765,1.21559633,0.694736842,1.156479218,1.708333333,0.006554103,1
{C4A423E4-F036-44DC-A8C3-BC919DFA0A2F},44.53087064,-69.89696194,755,365,247,253,174,278,1.030701754,0.729083665,1.147727273,0.709570957,1.066666667,1.570093458,0.006136045,1
{CB797A2A-6B0B-431B-82BE-845522217773},44.57749946,-72.30419873,779,281,279,295,189,340,1.017897092,0.665217391,1.152542373,0.669856459,1.105263158,1.711111111,0.005956774,1
{CB797A2A-6B0B-431B-82BE-845522217773},44.58554814,-72.31027202,786,291,312,338,209,322,1.082191781,0.677130045,1.048128342,0.641821946,0.942465753,1.505376344,0.004828797,2
{CB797A2A-6B0B-431B-82BE-845522217773},44.58635523,-72.31186392,788,287,282,301,194,317,1.047619048,0.666666667,1.098191214,0.644927536,1.058479532,1.62541806,0.005508563,1
{CB797A2A-6B0B-431B-82BE-845522217773},44.58660048,-72.30999556,789,288,291.5,301,199.5,324,1.024067424,0.658741875,1.091307007,0.656809035,1.052520636,1.640865094,0.005579826,1
{CB797A2A-6B0B-431B-82BE-845522217773},44.58660048,-72.31001339,790,288,291.5,301,199.5,324,1.026072187,0.661813992,1.09315831,0.655743557,1.04822251,1.640865094,0.005591467,1
{CB797A2A-6B0B-431B-82BE-845522217773},44.58999832,-72.30999556,791,285,295,306,198,337,1.014814815,0.670694864,1.107344633,0.672544081,1.073490814,1.684210526,0.005573144,1
{CE57E4DF-187C-4AFB-9523-1D0345861DE0},43.72174892,-74.3024869,356,496,260,264,200,310,1.008465173,0.757991877,1.181235923,0.755328054,1.146696555,1.516581435,0.005801515,4
{CE57E4DF-187C-4AFB-9523-1D0345861DE0},43.72359944,-74.30390043,358,511,254,263,193,310,1.035460993,0.780701754,1.226190476,0.762626263,1.1875,1.554347826,0.00594475,4
